,Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
454,455,F,32,15,1,2.0,,,1.0,,33553.847499999996,1073.4035714285715,,,530.3564285714285,,3024.1539285714284,1683.0082142857143,24.0,10.0,2577.4185714285713,1682.9971428571428,0.0,382.4396428571428,374.42857142857144,47.0,10.0,0.0,24.0,6.0,0.0,1.0,1.0,0.0,18.292142857142856,10.571428571428571
455,456,M,66,18,1,,4.0,,,,0.0,,86589.77107142856,,,,1953.654642857143,1953.654642857143,5.0,5.0,2375.1664285714287,2375.1664285714287,71.42857142857143,1381.9878571428574,921.75,20.0,20.0,1.0,11.0,8.0,,,,,,
456,457,F,73,0,1,,,1.0,,,427.5753571428572,,,0.0,,,2959.5814285714287,2004.2567857142858,17.0,14.0,2703.7096428571426,2004.2567857142858,464.2857142857143,100.86428571428571,335.82142857142856,27.0,16.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
457,458,F,29,149,1,,,,,,1744.0264285714286,,,,,,11.786428571428571,11.786428571428571,2.0,2.0,32.142857142857146,32.142857142857146,32.142857142857146,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,
458,459,F,41,154,1,,,,,,8.997857142857143,,,,,,782.9675,782.9675,2.0,2.0,582.8285714285714,582.8285714285714,53.57142857142857,0.0,522.2928571428572,17.0,17.0,1.0,0.0,13.0,,,,,,
459,460,F,20,150,1,,4.0,,,,275.7164285714286,,0.0,,,,863.5235714285715,863.5235714285715,2.0,2.0,1188.1717857142855,1188.1717857142855,750.0,117.81464285714286,318.17857142857144,14.0,14.0,1.0,4.0,7.0,,,,,,
460,461,F,17,64,1,1.0,,,,,6.537857142857143,6128.227857142857,,,,,1463.9160714285715,1463.8007142857143,5.0,4.0,1590.5982142857142,1590.5982142857142,0.0,340.7517857142857,719.9642857142857,18.0,18.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
461,462,F,23,26,1,,,1.0,,,570.3421428571429,,,104.01142857142858,,,1201.8485714285714,851.9428571428572,5.0,3.0,1195.455357142857,847.0128571428571,421.42857142857144,0.0,71.85714285714286,10.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
462,463,F,48,59,1,,,1.0,,,182.75821428571427,,,0.0,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
463,464,M,68,153,2,,,1.0,,,2249.0496428571428,,,237.29714285714286,,,811.3328571428572,811.3328571428572,3.0,3.0,577.3857142857142,577.3857142857142,160.71428571428572,65.42142857142856,347.85714285714283,12.0,12.0,2.0,3.0,6.0,,,,,,
464,465,F,27,43,1,,,,1.0,,1.7085714285714286,,,,1.1785714285714286,,2970.702857142857,2895.9900000000002,7.0,3.0,2968.4203571428575,2946.047857142857,800.0,620.9146428571429,385.25,84.0,79.0,25.0,20.0,7.0,0.0,1.0,0.0,0.0,8.0,0.0
465,466,F,55,185,1,1.0,,,,,178.57142857142858,2771.098571428571,,,,,74.715,74.715,2.0,2.0,14.107142857142858,14.107142857142858,0.0,10.714285714285714,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,467,F,83,3,1,,,,,,355.5842857142857,,,,,,223.0225,223.0225,6.0,6.0,227.35714285714286,227.35714285714286,0.0,0.0,225.39285714285714,3.0,3.0,0.0,0.0,2.0,,,,,,
467,468,F,61,37,1,1.0,3.0,,,,20.955000000000002,745.5110714285714,0.0,,,,484.0657142857143,483.5025,3.0,2.0,713.6785714285714,713.6785714285714,571.4285714285714,0.0,139.42857142857142,8.0,8.0,3.0,0.0,3.0,,,,,,
468,469,M,38,183,1,,,,,,4415.646071428571,,,,,,1484.0089285714287,1484.0089285714287,5.0,5.0,1549.925,1549.925,500.0,0.0,789.9285714285714,13.0,13.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
469,470,F,79,128,1,,,,,,20.607499999999998,,,,,,491.72107142857146,491.72107142857146,4.0,4.0,931.1357142857142,931.1357142857142,0.0,847.8142857142857,79.5,16.0,16.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,10.607142857142858
470,471,F,29,38,1,,,,,,1923.2803571428572,,,,,,464.29607142857145,464.29607142857145,3.0,3.0,315.7707142857143,315.7707142857143,239.28571428571428,76.485,0.0,14.0,14.0,7.0,7.0,0.0,,,,,,
471,472,M,58,51,1,,,,,,12095.031071428572,,,,,,32.143214285714286,32.143214285714286,2.0,2.0,21.428571428571427,21.428571428571427,21.428571428571427,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,473,M,61,69,1,,,1.0,,1.0,6325.902499999999,,,0.0,,0.0,1190.7082142857143,1071.4335714285714,3.0,2.0,1063.9142857142856,1061.8071428571427,357.14285714285717,526.7357142857143,0.0,20.0,19.0,4.0,13.0,0.0,,,,,,
473,474,F,19,75,1,,,1.0,,,37.075357142857136,,,0.0,,,723.1857142857143,723.1857142857143,2.0,2.0,761.8928571428571,761.8928571428571,517.8571428571429,0.0,240.78571428571428,12.0,12.0,5.0,0.0,3.0,,,,,,
474,475,F,68,113,1,1.0,1.0,,,,9428.947857142857,3586.7517857142857,0.0,,,,1758.7685714285712,1757.7225,5.0,4.0,1351.6692857142857,1351.6692857142857,178.57142857142858,214.06214285714285,944.75,23.0,23.0,2.0,6.0,14.0,0.0,1.0,0.0,0.0,42.68857142857143,0.0
475,476,M,42,37,1,,1.0,1.0,,,1715.8757142857141,,0.0,0.0,,,123.215,123.215,4.0,4.0,205.0914285714286,205.0914285714286,14.285714285714286,120.14464285714287,34.94678571428572,16.0,16.0,1.0,11.0,3.0,,,,,,
476,477,M,32,152,2,2.0,,,,,5419.339999999999,7352.996785714286,,,,,59.03642857142857,59.03642857142857,2.0,2.0,90.25,90.25,0.0,0.0,90.25,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,22.098214285714285,0.0,4.214285714285714
477,478,M,41,11,1,,,1.0,,,33573.15178571428,,,0.0,,,20.075,20.075,3.0,3.0,247.5,247.5,0.0,0.0,247.5,5.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.5,0.0
478,479,M,30,96,1,1.0,1.0,1.0,1.0,,74.80785714285715,4352.067857142857,0.0,0.0,627.8571428571429,,887.9725,886.0814285714285,9.0,5.0,420.4785714285714,419.05,167.85714285714286,164.12142857142857,82.32142857142857,24.0,22.0,2.0,9.0,9.0,0.0,1.0,0.0,0.0,102.14642857142857,0.0
479,480,M,36,71,1,,,,,,869.8032142857144,,,,,,357.14285714285717,357.14285714285717,1.0,1.0,360.5357142857143,360.5357142857143,0.0,0.0,357.14285714285717,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.714285714285714
480,481,F,32,26,1,1.0,,,1.0,,68.42357142857142,253.7392857142857,,,0.0,,2005.0025,2003.5625,9.0,6.0,1350.535357142857,1349.1067857142857,0.0,337.2857142857143,1006.9639285714286,23.0,21.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
481,482,F,65,7,1,,,,,,22.417857142857144,,,,,,1164.2882142857143,1164.2882142857143,4.0,4.0,494.9642857142857,494.9642857142857,35.714285714285715,265.32142857142856,193.92857142857142,16.0,16.0,1.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,10.821428571428571
482,483,F,57,175,1,,4.0,1.0,,,1345.2339285714286,,0.0,8.868928571428572,,,1000.0810714285715,1000.0810714285715,2.0,2.0,808.1,808.1,35.714285714285715,16.428571428571427,104.82142857142857,7.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.809642857142858
483,484,F,71,90,1,,,,,,214.95607142857145,,,,,,760.6121428571429,760.6121428571429,9.0,9.0,578.2142857142857,578.2142857142857,53.57142857142857,139.71428571428572,379.42857142857144,29.0,29.0,1.0,15.0,11.0,,,,,,
484,485,M,10,181,1,,,,,,1748.5053571428573,,,,,,571.4332142857143,571.4332142857143,2.0,2.0,563.6964285714286,563.6964285714286,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,,,,,,
485,486,M,43,195,2,,,,,,1815.5228571428572,,,,,,0.06535714285714286,0.06535714285714286,1.0,1.0,5.535714285714286,5.535714285714286,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,487,M,35,60,1,,,1.0,,1.0,3843.1464285714287,,,42.25142857142857,,3540.218928571429,377.68321428571426,218.26785714285714,7.0,4.0,337.35714285714283,218.26785714285714,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,,,,,,
487,488,F,59,6,1,2.0,,1.0,,,21.254285714285714,5247.970357142857,,0.0,,,866.0196428571428,864.9610714285715,4.0,3.0,695.5725,695.5725,267.85714285714283,162.8225,263.42857142857144,22.0,22.0,4.0,8.0,8.0,,,,,,
488,489,M,67,151,1,1.0,,,,,5021.998214285714,12591.485714285713,,,,,0.0014285714285714286,0.00035714285714285714,2.0,1.0,85.10714285714286,85.10714285714286,60.714285714285715,24.392857142857142,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,490,M,7,177,1,,,,,,806.4596428571429,,,,,,0.04928571428571428,0.04928571428571428,1.0,1.0,266.5857142857143,266.5857142857143,0.0,174.04642857142858,89.14642857142857,5.0,5.0,0.0,2.0,2.0,,,,,,
490,491,M,53,10,1,,,1.0,1.0,2.0,185.90321428571428,,,0.0,0.0,9115.112857142858,6029.955357142857,3751.715357142857,63.0,48.0,5773.601071428571,3751.715357142857,0.0,101.34607142857143,1696.0685714285714,96.0,48.0,0.0,6.0,33.0,0.0,0.0,1.0,0.0,0.0,5.162857142857143
491,492,F,24,139,1,,,,1.0,,8846.825714285715,,,,0.4642857142857143,,520.0707142857143,490.2910714285714,8.0,3.0,1111.1189285714286,966.0689285714286,278.57142857142856,0.0,663.9285714285714,34.0,25.0,11.0,0.0,6.0,0.0,1.0,1.0,0.0,13.214285714285714,1.0714285714285714
492,493,M,47,92,1,,,,,,2161.553214285714,,,,,,2201.577142857143,2148.8985714285714,12.0,11.0,2213.7735714285714,2161.0950000000003,800.0,412.7735714285714,887.6071428571429,52.0,51.0,8.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
493,494,F,58,151,1,,,,,1.0,715.6910714285714,,,,,3571.4285714285716,1584.6292857142857,1482.645,4.0,3.0,1490.6535714285715,1482.332142857143,564.2857142857143,0.0,515.0357142857143,19.0,17.0,3.0,0.0,9.0,1.0,0.0,0.0,4.361785714285714,0.0,0.0
494,495,F,19,150,1,,5.0,,1.0,,8.540357142857143,,6667.976428571428,,641.5753571428571,,3683.2010714285716,3582.39,12.0,6.0,8534.410714285714,5232.782142857142,1785.7142857142858,699.5892857142857,3045.464285714286,57.0,42.0,10.0,11.0,23.0,0.0,0.0,1.0,0.0,0.0,4.488214285714286
495,496,M,35,149,1,,,,,,0.0,,,,,,7413.8267857142855,7413.8267857142855,4.0,4.0,8994.598928571428,8994.598928571428,4513.758928571428,224.97714285714284,4243.577142857143,63.0,63.0,17.0,15.0,13.0,,,,,,
496,497,M,42,181,1,,,,,,930.3110714285714,,,,,,0.0017857142857142859,0.0017857142857142859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5357142857142856,0.0
497,498,F,21,176,1,,,,,,883.9760714285715,,,,,,897.2478571428571,897.2478571428571,3.0,3.0,902.2857142857143,902.2857142857143,821.4285714285714,24.678571428571427,53.57142857142857,9.0,9.0,4.0,1.0,1.0,,,,,,
498,499,F,53,212,1,,,1.0,,,949.6864285714286,,,97.91107142857143,,,485.71535714285716,485.71535714285716,5.0,5.0,729.5557142857143,729.5557142857143,35.714285714285715,518.1557142857143,174.43571428571428,37.0,37.0,1.0,32.0,3.0,1.0,0.0,0.0,0.5701785714285714,0.0,0.0
499,500,M,30,150,3,1.0,3.0,,,,1180.6592857142857,10940.430357142857,35627.709642857146,,,,911.8089285714286,911.0814285714285,3.0,2.0,833.5678571428572,833.5678571428572,357.14285714285717,0.0,473.49642857142857,11.0,11.0,1.0,0.0,9.0,1.0,0.0,1.0,5.881964285714285,0.0,10.083214285714286
500,501,F,64,11,1,2.0,1.0,,,,460.57714285714286,5136.296071428572,0.0,,,,356.2885714285714,352.1092857142857,3.0,2.0,163.03571428571428,163.03571428571428,0.0,0.0,161.71428571428572,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,15.952142857142858
501,502,F,69,192,1,,,1.0,,,950.4725,,,0.0,,,1108.3325,1001.6996428571429,12.0,10.0,1366.9739285714284,1170.9542857142858,250.0,168.69071428571428,642.2378571428571,35.0,28.0,2.0,12.0,11.0,1.0,0.0,0.0,6.042321428571428,0.0,0.0
502,503,F,32,73,1,,,,,,1175.7549999999999,,,,,,771.4689285714286,771.4689285714286,3.0,3.0,673.8928571428571,673.8928571428571,392.85714285714283,0.0,278.42857142857144,11.0,11.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.107142857142857
503,504,M,20,55,1,,,,,,20.95,,,,,,1099.4824999999998,1099.4824999999998,2.0,2.0,5698.346428571429,5698.346428571429,2892.8571428571427,2168.025,438.57142857142856,29.0,29.0,6.0,11.0,7.0,,,,,,
504,505,M,38,157,1,2.0,,,,,9078.213571428572,4.1825,,,,,1.3135714285714286,0.004285714285714286,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
505,506,F,20,78,1,1.0,,1.0,,,1407.3417857142856,19.306428571428572,,339.3071428571429,,,46756.54071428571,46714.29214285714,20.0,17.0,4630.4628571428575,4630.4628571428575,107.14285714285714,302.32,4217.428571428572,23.0,23.0,1.0,9.0,11.0,,,,,,
506,507,M,49,150,1,1.0,3.0,,1.0,,395.4264285714286,4474.939285714286,0.0,,0.7142857142857143,,1372.6646428571428,1370.8414285714284,7.0,3.0,1035.607142857143,1034.1785714285713,103.57142857142857,69.53571428571429,856.75,14.0,12.0,1.0,6.0,3.0,1.0,0.0,0.0,1.7980357142857142,0.0,0.0
507,508,F,53,0,1,,,,,,1329.2439285714286,,,,,,1639.662857142857,1639.662857142857,3.0,3.0,1299.107142857143,1299.107142857143,0.0,60.357142857142854,1225.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,509,M,5,168,1,,,1.0,,,6722.328571428572,,,0.0,,,1235.3260714285714,1235.3260714285714,4.0,4.0,904.5267857142857,904.5267857142857,53.57142857142857,102.09821428571429,338.7142857142857,27.0,27.0,3.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,10.107142857142858
509,510,F,50,188,1,1.0,,,,,1181.8785714285714,5443.6110714285705,,,,,16.685,0.00035714285714285714,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.51571428571429,0.0,0.0
510,511,M,26,137,1,,,1.0,,1.0,224.21392857142857,,,0.0,,915.0682142857142,1292.1889285714285,1198.4903571428572,4.0,3.0,1076.8832142857143,1069.8832142857143,357.14285714285717,130.27607142857144,472.92857142857144,30.0,28.0,4.0,9.0,12.0,,,,,,
511,512,M,38,181,1,,,,,,825.4510714285715,,,,,,449.8582142857143,449.8582142857143,4.0,4.0,571.4214285714286,571.4214285714286,207.14285714285714,190.95714285714286,171.42857142857142,25.0,25.0,5.0,15.0,2.0,1.0,0.0,0.0,0.7430357142857142,0.0,0.0
512,513,M,40,152,1,,,,,,29.485714285714288,,,,,,107.1432142857143,107.1432142857143,2.0,2.0,135.6432142857143,135.6432142857143,0.0,12.714285714285714,115.78607142857143,4.0,4.0,0.0,1.0,2.0,,,,,,
513,514,M,77,129,1,,,,,,27.09035714285714,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
514,515,F,46,102,1,2.0,,,,,956.6560714285714,10861.7475,,,,,8.132142857142856,0.07142857142857142,4.0,2.0,1.6382142857142856,1.6382142857142856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.033928571428572
515,516,F,63,176,1,1.0,,,,,94.88607142857143,4815.9857142857145,,,,,296.00107142857144,296.00107142857144,4.0,4.0,276.5910714285714,276.5910714285714,217.85714285714286,57.23392857142857,0.0,29.0,29.0,12.0,10.0,0.0,,,,,,
516,517,F,41,28,1,,,,,,17.05107142857143,,,,,,570.1578571428571,570.1578571428571,2.0,2.0,557.8964285714286,557.8964285714286,71.42857142857143,224.14642857142857,251.17857142857142,17.0,17.0,2.0,10.0,3.0,,,,,,
517,518,F,52,115,1,,,,,,1704.7117857142857,,,,,,535.7164285714285,535.7164285714285,3.0,3.0,556.3642857142858,556.3642857142858,125.0,358.04285714285714,41.67857142857143,14.0,14.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,4.928571428571429,12.208214285714286
518,519,M,17,151,1,,,,,,210.84464285714284,,,,,,458.97035714285715,458.97035714285715,2.0,2.0,486.64964285714285,486.64964285714285,364.2857142857143,89.09571428571428,30.66107142857143,10.0,10.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,5.892857142857143,5.5
519,520,M,57,20,1,1.0,,,,,1401.1364285714285,3779.0092857142854,,,,,18518.535714285714,9673.50607142857,13.0,4.0,19754.678571428572,10301.107142857143,1642.857142857143,97.53571428571429,525.0,8.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0
520,521,M,23,149,1,,,1.0,,,80.27250000000001,,,0.0,,,1531.0925,1531.0925,3.0,3.0,1428.189285714286,1428.189285714286,285.7142857142857,719.4392857142857,423.0357142857143,40.0,40.0,4.0,27.0,9.0,,,,,,
521,522,F,47,129,3,,,,,,1.2807142857142857,,,,,,,,,,,,,,,,,,,,,,,,,
522,523,F,38,0,1,,,,,,7041.8525,,,,,,132.1432142857143,132.1432142857143,3.0,3.0,163.68214285714288,163.68214285714288,60.714285714285715,65.64642857142857,37.32142857142857,11.0,11.0,5.0,4.0,2.0,,,,,,
523,524,M,23,153,1,,9.0,,,,57.611785714285716,,3571.4285714285716,,,,395.30607142857144,395.30607142857144,2.0,2.0,1253.0357142857142,1253.0357142857142,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,
524,525,M,31,54,1,1.0,4.0,,,,0.3882142857142857,3845.991785714286,31884.509285714284,,,,442.7532142857143,442.21964285714284,4.0,3.0,881.2857142857143,881.2857142857143,357.14285714285717,0.0,519.75,6.0,6.0,1.0,0.0,4.0,1.0,1.0,1.0,5.942857142857143,2.108214285714286,7.586428571428571
525,526,M,73,40,1,,,,,1.0,237.47571428571428,,,,,7142.857142857143,509.7721428571429,359.1796428571429,4.0,3.0,364.39285714285717,361.57142857142856,0.0,0.0,123.5,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
526,527,F,17,22,1,,,,,,1780.251785714286,,,,,,677.6457142857143,677.6457142857143,2.0,2.0,773.1285714285714,773.1285714285714,535.7142857142857,32.15,0.0,25.0,25.0,12.0,3.0,0.0,1.0,0.0,1.0,0.656607142857143,0.0,2.6785714285714284
527,528,F,19,70,1,,,1.0,,,0.0,,,0.0,,,435.6821428571429,435.6821428571429,2.0,2.0,390.05642857142857,390.05642857142857,125.0,70.84214285714286,190.82142857142858,10.0,10.0,4.0,3.0,2.0,,,,,,
528,529,F,33,61,1,1.0,,,,,2014.4267857142856,36183.43357142857,,,,,547.9475,547.1978571428572,4.0,3.0,329.2857142857143,329.2857142857143,0.0,0.0,329.07142857142856,4.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.9769642857142857,1.7867857142857144,0.0
529,530,M,35,180,1,2.0,2.0,,,,349.085,11980.923214285713,28571.428571428572,,,,10.911785714285713,0.010714285714285714,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
530,531,M,30,211,1,,,,,,338.0025,,,,,,0.002142857142857143,0.002142857142857143,1.0,1.0,107.98571428571428,107.98571428571428,71.42857142857143,36.55714285714286,0.0,10.0,10.0,1.0,9.0,0.0,,,,,,
531,532,M,65,125,1,3.0,,,,,2271.0578571428573,16385.834285714285,,,,,10716.400357142858,10714.287142857142,3.0,2.0,21457.964285714286,10743.67857142857,0.0,0.0,10742.25,6.0,5.0,0.0,0.0,4.0,,,,,,
532,533,F,63,27,1,,,,,,50.0,,,,,,7.143928571428572,7.143928571428572,2.0,2.0,8.642857142857142,8.642857142857142,3.5714285714285716,4.607142857142857,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4473214285714286,0.0,0.0
533,534,F,38,71,1,,,,,,0.0,,,,,,2227.9314285714286,2227.9314285714286,17.0,17.0,2113.277857142857,2113.277857142857,0.0,463.06964285714287,1649.029642857143,24.0,24.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
534,535,M,39,151,1,1.0,,,,,9.63642857142857,104847.12749999999,,,,,1917.6771428571428,1913.7582142857143,8.0,7.0,3200.0,3200.0,2857.1428571428573,0.0,333.67857142857144,10.0,10.0,2.0,0.0,7.0,,,,,,
535,536,M,29,14,1,,,,,,663.8435714285714,,,,,,167.78821428571428,167.78821428571428,3.0,3.0,185.64285714285714,185.64285714285714,0.0,0.0,183.46428571428572,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
536,537,M,78,58,1,,1.0,,,,814.4560714285715,,0.0,,,,782.1517857142857,782.1517857142857,5.0,5.0,267.0575,267.0575,0.0,0.0,264.4503571428571,8.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,13.214285714285714
537,538,F,48,119,1,1.0,,,,,4.273214285714286,3913.1664285714287,,,,,1731.342142857143,1725.8714285714286,6.0,5.0,1339.3857142857144,1339.3857142857144,785.7142857142857,110.84107142857144,279.59464285714284,18.0,18.0,3.0,4.0,9.0,,,,,,
538,539,M,12,34,1,,,,,,32.99107142857143,,,,,,518.5721428571429,518.5721428571429,3.0,3.0,355.57142857142856,355.57142857142856,178.57142857142858,170.75,0.0,14.0,14.0,2.0,5.0,0.0,,,,,,
539,540,M,45,150,1,1.0,,,,,3007.264642857143,4842.638571428572,,,,,82.18571428571428,0.014285714285714287,3.0,1.0,535.7142857142857,535.7142857142857,535.7142857142857,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,
540,541,F,81,273,1,,,,,,4.902142857142857,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
541,542,M,24,25,1,,,1.0,,,1525.1414285714286,,,0.0,,,178.5732142857143,178.5732142857143,2.0,2.0,218.24178571428573,218.24178571428573,28.571428571428573,90.06321428571428,99.60714285714286,20.0,20.0,4.0,14.0,2.0,0.0,1.0,1.0,0.0,1.7857142857142858,20.214285714285715
542,543,F,72,96,1,,3.0,,,,2.8978571428571427,,446183.4232142857,,,,0.0007142857142857143,0.0007142857142857143,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
543,544,M,5,113,1,,64.0,,,,4808.271071428571,,32990.446071428574,,,,1226.2267857142856,1226.2267857142856,5.0,5.0,804.9799999999999,804.9799999999999,278.57142857142856,451.81857142857143,72.73285714285714,24.0,24.0,1.0,15.0,6.0,1.0,0.0,1.0,0.059821428571428574,0.0,17.785714285714285
544,545,M,20,151,1,1.0,,,,,3852.0539285714285,37045.96571428572,,,,,2471.719285714286,2471.719285714286,14.0,14.0,2190.2571428571428,2190.2571428571428,303.57142857142856,179.08214285714286,1229.4285714285713,23.0,23.0,3.0,5.0,12.0,,,,,,
545,546,F,63,47,1,,,,,,1023.3364285714285,,,,,,892.8614285714285,892.8614285714285,3.0,3.0,564.7675,564.7675,225.0,338.5175,0.0,34.0,34.0,6.0,27.0,0.0,0.0,1.0,0.0,0.0,8.928214285714287,0.0
546,547,F,52,31,1,1.0,1.0,,,,4446.794642857143,1253.6607142857142,33004.46142857143,,,,528.9292857142857,526.3135714285714,3.0,2.0,325.9857142857143,325.9857142857143,0.0,102.09285714285714,222.82142857142858,11.0,11.0,0.0,2.0,8.0,1.0,0.0,0.0,2.1423214285714285,0.0,0.0
547,548,F,54,12,1,,,,,,2663.1378571428572,,,,,,684.0367857142857,684.0367857142857,2.0,2.0,674.3821428571429,674.3821428571429,0.0,0.0,142.85714285714286,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
548,549,M,30,58,1,,,,,,192.7760714285714,,,,,,0.0071428571428571435,0.0071428571428571435,1.0,1.0,445.25,445.25,428.57142857142856,12.428571428571429,0.0,15.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,550,F,64,179,1,,,1.0,,,57.60035714285714,,,192.0142857142857,,,886.6121428571429,886.6121428571429,2.0,2.0,896.0107142857142,896.0107142857142,0.0,0.0,566.6785714285714,9.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
550,551,F,10,32,1,,,,1.0,1.0,865.4814285714285,,,,0.9285714285714286,625.6260714285714,1029.3632142857143,876.2157142857143,10.0,4.0,987.6646428571429,874.2182142857143,392.85714285714283,199.84321428571428,175.14285714285714,36.0,22.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
551,552,M,43,136,1,,,,,,730.9875000000001,,,,,,428.57428571428574,428.57428571428574,2.0,2.0,411.7575,411.7575,242.85714285714286,152.7932142857143,10.714285714285714,25.0,25.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,553,M,43,152,1,,,,,,3274.0575,,,,,,421.68142857142857,421.68142857142857,2.0,2.0,461.92857142857144,461.92857142857144,232.14285714285714,0.0,226.96428571428572,6.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,29.78107142857143
553,554,M,40,150,1,,,,,,2032.232857142857,,,,,,482.1482142857143,482.1482142857143,3.0,3.0,618.4642857142857,618.4642857142857,285.7142857142857,0.0,330.4642857142857,7.0,7.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.7857142857142858,0.0
554,555,F,29,22,1,,,,,,16.08214285714286,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
555,556,M,39,160,1,,,,,,227.26214285714286,,,,,,1500.0057142857145,1500.0057142857145,6.0,6.0,1355.9464285714287,1355.9464285714287,35.714285714285715,584.4107142857143,732.4285714285714,38.0,38.0,1.0,29.0,7.0,1.0,0.0,0.0,4.179285714285714,0.0,0.0
